as_of_date,region,covid_hosp,covid_icu,covid_intube,yearid,covid_hosp_pop,date_num,Date
2020-06-13T04:00:00Z,Lower Hudson Valley,177,47,36,2020,8.28,165,6/13/20<br>Daily count: 177
2020-06-14T04:00:00Z,New York City,839,267,195,2020,9.53,166,6/14/20<br>Daily count: 839
2020-06-14T04:00:00Z,Long Island,229,78,47,2020,7.838,166,6/14/20<br>Daily count: 229
2020-06-14T04:00:00Z,Lower Hudson Valley,165,45,31,2020,7.719,166,6/14/20<br>Daily count: 165
2020-06-15T04:00:00Z,New York City,789,256,182,2020,8.962,167,6/15/20<br>Daily count: 789
2020-06-15T04:00:00Z,Long Island,227,71,37,2020,7.769,167,6/15/20<br>Daily count: 227
2020-06-15T04:00:00Z,Lower Hudson Valley,157,40,34,2020,7.344,167,6/15/20<br>Daily count: 157
2020-06-16T04:00:00Z,New York City,761,242,183,2020,8.644,168,6/16/20<br>Daily count: 761
2020-06-16T04:00:00Z,Long Island,221,69,42,2020,7.564,168,6/16/20<br>Daily count: 221
2020-06-16T04:00:00Z,Lower Hudson Valley,144,40,31,2020,6.736,168,6/16/20<br>Daily count: 144
2020-06-17T04:00:00Z,New York City,720,220,171,2020,8.178,169,6/17/20<br>Daily count: 720
2020-06-17T04:00:00Z,Long Island,198,59,36,2020,6.777,169,6/17/20<br>Daily count: 198
2020-06-17T04:00:00Z,Lower Hudson Valley,130,38,29,2020,6.081,169,6/17/20<br>Daily count: 130
2020-06-18T04:00:00Z,New York City,680,203,159,2020,7.724,170,6/18/20<br>Daily count: 680
2020-06-18T04:00:00Z,Long Island,187,59,33,2020,6.4,170,6/18/20<br>Daily count: 187
2020-06-18T04:00:00Z,Lower Hudson Valley,126,35,25,2020,5.894,170,6/18/20<br>Daily count: 126
2020-06-19T04:00:00Z,New York City,649,190,151,2020,7.371,171,6/19/20<br>Daily count: 649
2020-06-19T04:00:00Z,Long Island,174,46,20,2020,5.955,171,6/19/20<br>Daily count: 174
2020-06-19T04:00:00Z,Lower Hudson Valley,125,36,27,2020,5.847,171,6/19/20<br>Daily count: 125
2020-06-20T04:00:00Z,New York City,594,189,144,2020,6.747,172,6/20/20<br>Daily count: 594
2020-06-20T04:00:00Z,Long Island,160,48,26,2020,5.476,172,6/20/20<br>Daily count: 160
2020-06-20T04:00:00Z,Lower Hudson Valley,123,36,27,2020,5.754,172,6/20/20<br>Daily count: 123
2020-06-21T04:00:00Z,New York City,595,188,142,2020,6.758,173,6/21/20<br>Daily count: 595
2020-06-21T04:00:00Z,Long Island,152,50,27,2020,5.202,173,6/21/20<br>Daily count: 152
2020-06-21T04:00:00Z,Lower Hudson Valley,118,34,24,2020,5.52,173,6/21/20<br>Daily count: 118
2020-06-22T04:00:00Z,New York City,579,166,126,2020,6.576,174,6/22/20<br>Daily count: 579
2020-06-22T04:00:00Z,Long Island,152,46,20,2020,5.202,174,6/22/20<br>Daily count: 152
2020-06-22T04:00:00Z,Lower Hudson Valley,115,34,25,2020,5.38,174,6/22/20<br>Daily count: 115
2020-06-23T04:00:00Z,New York City,571,162,119,2020,6.486,175,6/23/20<br>Daily count: 571
2020-06-23T04:00:00Z,Long Island,151,43,20,2020,5.168,175,6/23/20<br>Daily count: 151
2020-06-23T04:00:00Z,Lower Hudson Valley,102,34,24,2020,4.772,175,6/23/20<br>Daily count: 102
2020-06-24T04:00:00Z,New York City,533,138,105,2020,6.054,176,6/24/20<br>Daily count: 533
2020-06-24T04:00:00Z,Long Island,142,46,15,2020,4.86,176,6/24/20<br>Daily count: 142
2020-06-24T04:00:00Z,Lower Hudson Valley,99,36,24,2020,4.631,176,6/24/20<br>Daily count: 99
2020-06-25T04:00:00Z,New York City,499,119,91,2020,5.668,177,6/25/20<br>Daily count: 499
2020-06-25T04:00:00Z,Long Island,142,47,17,2020,4.86,177,6/25/20<br>Daily count: 142
2020-06-25T04:00:00Z,Lower Hudson Valley,95,33,19,2020,4.444,177,6/25/20<br>Daily count: 95
2020-06-26T04:00:00Z,New York City,473,118,91,2020,5.372,178,6/26/20<br>Daily count: 473
2020-06-26T04:00:00Z,Long Island,132,43,18,2020,4.518,178,6/26/20<br>Daily count: 132
2020-06-26T04:00:00Z,Lower Hudson Valley,93,28,18,2020,4.351,178,6/26/20<br>Daily count: 93
2020-06-27T04:00:00Z,New York City,453,124,91,2020,5.145,179,6/27/20<br>Daily count: 453
2020-06-27T04:00:00Z,Long Island,125,39,17,2020,4.278,179,6/27/20<br>Daily count: 125
2020-06-27T04:00:00Z,Lower Hudson Valley,93,27,20,2020,4.351,179,6/27/20<br>Daily count: 93
2020-06-28T04:00:00Z,New York City,443,117,88,2020,5.032,180,6/28/20<br>Daily count: 443
2020-06-28T04:00:00Z,Long Island,121,37,12,2020,4.141,180,6/28/20<br>Daily count: 121
2020-06-28T04:00:00Z,Lower Hudson Valley,86,23,20,2020,4.023,180,6/28/20<br>Daily count: 86
2020-06-29T04:00:00Z,New York City,461,120,91,2020,5.236,181,6/29/20<br>Daily count: 461
2020-06-29T04:00:00Z,Long Island,135,38,11,2020,4.621,181,6/29/20<br>Daily count: 135
2020-06-29T04:00:00Z,Lower Hudson Valley,82,24,20,2020,3.836,181,6/29/20<br>Daily count: 82
2020-06-30T04:00:00Z,New York City,440,127,91,2020,4.998,182,6/30/20<br>Daily count: 440
2020-06-30T04:00:00Z,Long Island,131,41,12,2020,4.484,182,6/30/20<br>Daily count: 131
2020-06-30T04:00:00Z,Lower Hudson Valley,88,25,21,2020,4.117,182,6/30/20<br>Daily count: 88
2020-07-01T04:00:00Z,New York City,443,126,86,2020,5.032,183,7/1/20<br>Daily count: 443
2020-07-01T04:00:00Z,Long Island,134,31,13,2020,4.586,183,7/1/20<br>Daily count: 134
2020-07-01T04:00:00Z,Lower Hudson Valley,86,24,17,2020,4.023,183,7/1/20<br>Daily count: 86
2020-07-02T04:00:00Z,New York City,432,105,82,2020,4.907,184,7/2/20<br>Daily count: 432
2020-07-02T04:00:00Z,Long Island,124,23,10,2020,4.244,184,7/2/20<br>Daily count: 124
2020-07-02T04:00:00Z,Lower Hudson Valley,84,23,15,2020,3.93,184,7/2/20<br>Daily count: 84
2020-07-03T04:00:00Z,New York City,424,110,81,2020,4.816,185,7/3/20<br>Daily count: 424
2020-07-03T04:00:00Z,Long Island,120,25,9,2020,4.107,185,7/3/20<br>Daily count: 120
2020-07-03T04:00:00Z,Lower Hudson Valley,87,21,14,2020,4.07,185,7/3/20<br>Daily count: 87
2020-07-04T04:00:00Z,New York City,422,103,78,2020,4.793,186,7/4/20<br>Daily count: 422
2020-07-04T04:00:00Z,Long Island,112,20,8,2020,3.833,186,7/4/20<br>Daily count: 112
2020-07-04T04:00:00Z,Lower Hudson Valley,85,20,13,2020,3.976,186,7/4/20<br>Daily count: 85
2020-07-05T04:00:00Z,New York City,421,100,68,2020,4.782,187,7/5/20<br>Daily count: 421
2020-07-05T04:00:00Z,Long Island,107,19,9,2020,3.662,187,7/5/20<br>Daily count: 107
2020-07-05T04:00:00Z,Lower Hudson Valley,79,19,12,2020,3.696,187,7/5/20<br>Daily count: 79
2020-07-06T04:00:00Z,New York City,418,96,66,2020,4.748,188,7/6/20<br>Daily count: 418
2020-07-06T04:00:00Z,Long Island,104,15,9,2020,3.56,188,7/6/20<br>Daily count: 104
2020-07-06T04:00:00Z,Lower Hudson Valley,85,19,11,2020,3.976,188,7/6/20<br>Daily count: 85
2020-07-07T04:00:00Z,New York City,430,103,63,2020,4.884,189,7/7/20<br>Daily count: 430
2020-07-07T04:00:00Z,Long Island,102,18,9,2020,3.491,189,7/7/20<br>Daily count: 102
2020-07-07T04:00:00Z,Lower Hudson Valley,78,14,10,2020,3.649,189,7/7/20<br>Daily count: 78
2020-07-08T04:00:00Z,New York City,447,109,68,2020,5.077,190,7/8/20<br>Daily count: 447
2020-07-08T04:00:00Z,Long Island,99,16,9,2020,3.388,190,7/8/20<br>Daily count: 99
2020-07-08T04:00:00Z,Lower Hudson Valley,78,15,9,2020,3.649,190,7/8/20<br>Daily count: 78
2020-07-09T04:00:00Z,New York City,419,107,61,2020,4.759,191,7/9/20<br>Daily count: 419
2020-07-09T04:00:00Z,Long Island,106,19,8,2020,3.628,191,7/9/20<br>Daily count: 106
2020-07-09T04:00:00Z,Lower Hudson Valley,65,14,8,2020,3.041,191,7/9/20<br>Daily count: 65
2020-07-10T04:00:00Z,New York City,410,106,65,2020,4.657,192,7/10/20<br>Daily count: 410
2020-07-10T04:00:00Z,Long Island,93,18,9,2020,3.183,192,7/10/20<br>Daily count: 93
2020-07-10T04:00:00Z,Lower Hudson Valley,63,12,9,2020,2.947,192,7/10/20<br>Daily count: 63
2020-07-11T04:00:00Z,New York City,417,97,63,2020,4.736,193,7/11/20<br>Daily count: 417
2020-07-11T04:00:00Z,Long Island,86,24,12,2020,2.943,193,7/11/20<br>Daily count: 86
2020-07-11T04:00:00Z,Lower Hudson Valley,62,12,8,2020,2.9,193,7/11/20<br>Daily count: 62
2020-07-12T04:00:00Z,New York City,405,100,64,2020,4.6,194,7/12/20<br>Daily count: 405
2020-07-12T04:00:00Z,Long Island,89,24,11,2020,3.046,194,7/12/20<br>Daily count: 89
2020-07-12T04:00:00Z,Lower Hudson Valley,61,11,7,2020,2.854,194,7/12/20<br>Daily count: 61
2020-07-13T04:00:00Z,New York City,426,95,64,2020,4.839,195,7/13/20<br>Daily count: 426
2020-07-13T04:00:00Z,Long Island,93,20,11,2020,3.183,195,7/13/20<br>Daily count: 93
2020-07-13T04:00:00Z,Lower Hudson Valley,61,9,6,2020,2.854,195,7/13/20<br>Daily count: 61
2020-07-14T04:00:00Z,New York City,425,89,59,2020,4.827,196,7/14/20<br>Daily count: 425
2020-07-14T04:00:00Z,Long Island,105,23,9,2020,3.594,196,7/14/20<br>Daily count: 105
2020-07-14T04:00:00Z,Lower Hudson Valley,68,9,6,2020,3.181,196,7/14/20<br>Daily count: 68
2020-07-15T04:00:00Z,New York City,418,92,58,2020,4.748,197,7/15/20<br>Daily count: 418
2020-07-15T04:00:00Z,Long Island,105,24,8,2020,3.594,197,7/15/20<br>Daily count: 105
2020-07-15T04:00:00Z,Lower Hudson Valley,70,10,6,2020,3.275,197,7/15/20<br>Daily count: 70
2020-07-16T04:00:00Z,New York City,382,103,67,2020,4.339,198,7/16/20<br>Daily count: 382
2020-07-16T04:00:00Z,Long Island,105,27,8,2020,3.594,198,7/16/20<br>Daily count: 105
2020-07-16T04:00:00Z,Lower Hudson Valley,64,8,5,2020,2.994,198,7/16/20<br>Daily count: 64
2020-07-17T04:00:00Z,New York City,375,98,65,2020,4.259,199,7/17/20<br>Daily count: 375
2020-07-17T04:00:00Z,Long Island,105,25,10,2020,3.594,199,7/17/20<br>Daily count: 105
2020-07-17T04:00:00Z,Lower Hudson Valley,62,7,5,2020,2.9,199,7/17/20<br>Daily count: 62
2020-07-18T04:00:00Z,New York City,369,89,61,2020,4.191,200,7/18/20<br>Daily count: 369
2020-07-18T04:00:00Z,Long Island,95,22,9,2020,3.252,200,7/18/20<br>Daily count: 95
2020-07-18T04:00:00Z,Lower Hudson Valley,60,8,5,2020,2.807,200,7/18/20<br>Daily count: 60
2020-07-19T04:00:00Z,New York City,375,86,57,2020,4.259,201,7/19/20<br>Daily count: 375
2020-07-19T04:00:00Z,Long Island,83,23,9,2020,2.841,201,7/19/20<br>Daily count: 83
2020-07-19T04:00:00Z,Lower Hudson Valley,65,10,6,2020,3.041,201,7/19/20<br>Daily count: 65
2020-07-20T04:00:00Z,New York City,365,84,56,2020,4.146,202,7/20/20<br>Daily count: 365
2020-07-20T04:00:00Z,Long Island,95,26,8,2020,3.252,202,7/20/20<br>Daily count: 95
2020-07-20T04:00:00Z,Lower Hudson Valley,61,8,6,2020,2.854,202,7/20/20<br>Daily count: 61
2020-07-21T04:00:00Z,New York City,352,89,56,2020,3.998,203,7/21/20<br>Daily count: 352
2020-07-21T04:00:00Z,Long Island,99,29,9,2020,3.388,203,7/21/20<br>Daily count: 99
2020-07-21T04:00:00Z,Lower Hudson Valley,60,11,6,2020,2.807,203,7/21/20<br>Daily count: 60
2020-07-22T04:00:00Z,New York City,350,75,53,2020,3.975,204,7/22/20<br>Daily count: 350
2020-07-22T04:00:00Z,Long Island,93,25,10,2020,3.183,204,7/22/20<br>Daily count: 93
2020-07-22T04:00:00Z,Lower Hudson Valley,64,11,5,2020,2.994,204,7/22/20<br>Daily count: 64
2020-07-23T04:00:00Z,New York City,327,73,53,2020,3.714,205,7/23/20<br>Daily count: 327
2020-07-23T04:00:00Z,Long Island,81,24,9,2020,2.772,205,7/23/20<br>Daily count: 81
2020-07-23T04:00:00Z,Lower Hudson Valley,62,13,5,2020,2.9,205,7/23/20<br>Daily count: 62
2020-07-24T04:00:00Z,New York City,320,71,52,2020,3.635,206,7/24/20<br>Daily count: 320
2020-07-24T04:00:00Z,Long Island,78,21,8,2020,2.67,206,7/24/20<br>Daily count: 78
2020-07-24T04:00:00Z,Lower Hudson Valley,65,10,5,2020,3.041,206,7/24/20<br>Daily count: 65
2020-07-25T04:00:00Z,New York City,322,78,53,2020,3.657,207,7/25/20<br>Daily count: 322
2020-07-25T04:00:00Z,Long Island,89,17,6,2020,3.046,207,7/25/20<br>Daily count: 89
2020-07-25T04:00:00Z,Lower Hudson Valley,58,10,5,2020,2.713,207,7/25/20<br>Daily count: 58
2020-07-26T04:00:00Z,New York City,327,75,46,2020,3.714,208,7/26/20<br>Daily count: 327
2020-07-26T04:00:00Z,Long Island,87,20,7,2020,2.978,208,7/26/20<br>Daily count: 87
2020-07-26T04:00:00Z,Lower Hudson Valley,59,9,6,2020,2.76,208,7/26/20<br>Daily count: 59
2020-07-27T04:00:00Z,New York City,333,78,46,2020,3.782,209,7/27/20<br>Daily count: 333
2020-07-27T04:00:00Z,Long Island,81,18,7,2020,2.772,209,7/27/20<br>Daily count: 81
2020-07-27T04:00:00Z,Lower Hudson Valley,61,10,5,2020,2.854,209,7/27/20<br>Daily count: 61
2020-07-28T04:00:00Z,New York City,316,75,42,2020,3.589,210,7/28/20<br>Daily count: 316
2020-07-28T04:00:00Z,Long Island,81,22,7,2020,2.772,210,7/28/20<br>Daily count: 81
2020-07-28T04:00:00Z,Lower Hudson Valley,60,12,6,2020,2.807,210,7/28/20<br>Daily count: 60
2020-07-29T04:00:00Z,New York City,293,67,42,2020,3.328,211,7/29/20<br>Daily count: 293
2020-07-29T04:00:00Z,Long Island,76,22,7,2020,2.601,211,7/29/20<br>Daily count: 76
2020-07-29T04:00:00Z,Lower Hudson Valley,54,10,4,2020,2.526,211,7/29/20<br>Daily count: 54
2020-07-30T04:00:00Z,New York City,286,68,43,2020,3.248,212,7/30/20<br>Daily count: 286
2020-07-30T04:00:00Z,Long Island,70,20,6,2020,2.396,212,7/30/20<br>Daily count: 70
2020-07-30T04:00:00Z,Lower Hudson Valley,55,8,4,2020,2.573,212,7/30/20<br>Daily count: 55
2020-07-31T04:00:00Z,New York City,286,75,45,2020,3.248,213,7/31/20<br>Daily count: 286
2020-07-31T04:00:00Z,Long Island,69,22,6,2020,2.362,213,7/31/20<br>Daily count: 69
2020-07-31T04:00:00Z,Lower Hudson Valley,58,9,3,2020,2.713,213,7/31/20<br>Daily count: 58
2020-08-01T04:00:00Z,New York City,266,70,42,2020,3.021,214,8/1/20<br>Daily count: 266
2020-08-01T04:00:00Z,Long Island,72,25,9,2020,2.464,214,8/1/20<br>Daily count: 72
2020-08-01T04:00:00Z,Lower Hudson Valley,56,8,3,2020,2.62,214,8/1/20<br>Daily count: 56
2020-08-02T04:00:00Z,New York City,256,69,38,2020,2.908,215,8/2/20<br>Daily count: 256
2020-08-02T04:00:00Z,Long Island,69,21,7,2020,2.362,215,8/2/20<br>Daily count: 69
2020-08-02T04:00:00Z,Lower Hudson Valley,59,9,3,2020,2.76,215,8/2/20<br>Daily count: 59
2020-08-03T04:00:00Z,New York City,281,70,43,2020,3.192,216,8/3/20<br>Daily count: 281
2020-08-03T04:00:00Z,Long Island,73,20,9,2020,2.499,216,8/3/20<br>Daily count: 73
2020-08-03T04:00:00Z,Lower Hudson Valley,52,9,3,2020,2.433,216,8/3/20<br>Daily count: 52
2020-08-04T04:00:00Z,New York City,282,67,44,2020,3.203,217,8/4/20<br>Daily count: 282
2020-08-04T04:00:00Z,Long Island,77,19,7,2020,2.635,217,8/4/20<br>Daily count: 77
2020-08-04T04:00:00Z,Lower Hudson Valley,50,9,3,2020,2.339,217,8/4/20<br>Daily count: 50
2020-08-05T04:00:00Z,New York City,295,71,45,2020,3.351,218,8/5/20<br>Daily count: 295
2020-08-05T04:00:00Z,Long Island,77,18,6,2020,2.635,218,8/5/20<br>Daily count: 77
2020-08-05T04:00:00Z,Lower Hudson Valley,50,8,3,2020,2.339,218,8/5/20<br>Daily count: 50
2020-08-06T04:00:00Z,New York City,295,74,43,2020,3.351,219,8/6/20<br>Daily count: 295
2020-08-06T04:00:00Z,Long Island,84,21,7,2020,2.875,219,8/6/20<br>Daily count: 84
2020-08-06T04:00:00Z,Lower Hudson Valley,53,7,2,2020,2.479,219,8/6/20<br>Daily count: 53
2020-08-07T04:00:00Z,New York City,292,63,38,2020,3.317,220,8/7/20<br>Daily count: 292
2020-08-07T04:00:00Z,Long Island,80,19,6,2020,2.738,220,8/7/20<br>Daily count: 80
2020-08-07T04:00:00Z,Lower Hudson Valley,52,7,2,2020,2.433,220,8/7/20<br>Daily count: 52
2020-08-08T04:00:00Z,New York City,276,67,38,2020,3.135,221,8/8/20<br>Daily count: 276
2020-08-08T04:00:00Z,Long Island,80,16,5,2020,2.738,221,8/8/20<br>Daily count: 80
2020-08-08T04:00:00Z,Lower Hudson Valley,56,6,2,2020,2.62,221,8/8/20<br>Daily count: 56
2020-08-09T04:00:00Z,New York City,276,64,35,2020,3.135,222,8/9/20<br>Daily count: 276
2020-08-09T04:00:00Z,Long Island,68,13,4,2020,2.327,222,8/9/20<br>Daily count: 68
2020-08-09T04:00:00Z,Lower Hudson Valley,57,6,2,2020,2.666,222,8/9/20<br>Daily count: 57
2020-08-10T04:00:00Z,New York City,278,62,37,2020,3.158,223,8/10/20<br>Daily count: 278
2020-08-10T04:00:00Z,Long Island,75,12,4,2020,2.567,223,8/10/20<br>Daily count: 75
2020-08-10T04:00:00Z,Lower Hudson Valley,54,6,3,2020,2.526,223,8/10/20<br>Daily count: 54
2020-08-11T04:00:00Z,New York City,284,63,38,2020,3.226,224,8/11/20<br>Daily count: 284
2020-08-11T04:00:00Z,Long Island,86,14,2,2020,2.943,224,8/11/20<br>Daily count: 86
2020-08-11T04:00:00Z,Lower Hudson Valley,52,6,4,2020,2.433,224,8/11/20<br>Daily count: 52
2020-08-12T04:00:00Z,New York City,269,60,37,2020,3.055,225,8/12/20<br>Daily count: 269
2020-08-12T04:00:00Z,Long Island,89,21,2,2020,3.046,225,8/12/20<br>Daily count: 89
2020-08-12T04:00:00Z,Lower Hudson Valley,56,6,4,2020,2.62,225,8/12/20<br>Daily count: 56
2020-08-13T04:00:00Z,New York City,270,63,36,2020,3.067,226,8/13/20<br>Daily count: 270
2020-08-13T04:00:00Z,Long Island,79,18,4,2020,2.704,226,8/13/20<br>Daily count: 79
2020-08-13T04:00:00Z,Lower Hudson Valley,65,7,4,2020,3.041,226,8/13/20<br>Daily count: 65
2020-08-14T04:00:00Z,New York City,253,56,33,2020,2.874,227,8/14/20<br>Daily count: 253
2020-08-14T04:00:00Z,Long Island,76,16,5,2020,2.601,227,8/14/20<br>Daily count: 76
2020-08-14T04:00:00Z,Lower Hudson Valley,52,8,5,2020,2.433,227,8/14/20<br>Daily count: 52
2020-08-15T04:00:00Z,New York City,264,57,35,2020,2.999,228,8/15/20<br>Daily count: 264
2020-08-15T04:00:00Z,Long Island,75,21,4,2020,2.567,228,8/15/20<br>Daily count: 75
2020-08-15T04:00:00Z,Lower Hudson Valley,50,9,5,2020,2.339,228,8/15/20<br>Daily count: 50
2020-08-16T04:00:00Z,New York City,258,61,37,2020,2.93,229,8/16/20<br>Daily count: 258
2020-08-16T04:00:00Z,Long Island,80,20,3,2020,2.738,229,8/16/20<br>Daily count: 80
2020-08-16T04:00:00Z,Lower Hudson Valley,54,8,6,2020,2.526,229,8/16/20<br>Daily count: 54
2020-08-17T04:00:00Z,New York City,262,55,34,2020,2.976,230,8/17/20<br>Daily count: 262
2020-08-17T04:00:00Z,Long Island,83,21,4,2020,2.841,230,8/17/20<br>Daily count: 83
2020-08-17T04:00:00Z,Lower Hudson Valley,50,7,6,2020,2.339,230,8/17/20<br>Daily count: 50
2020-08-18T04:00:00Z,New York City,264,59,37,2020,2.999,231,8/18/20<br>Daily count: 264
2020-08-18T04:00:00Z,Long Island,90,25,4,2020,3.08,231,8/18/20<br>Daily count: 90
2020-08-18T04:00:00Z,Lower Hudson Valley,47,6,5,2020,2.199,231,8/18/20<br>Daily count: 47
2020-08-19T04:00:00Z,New York City,252,60,38,2020,2.862,232,8/19/20<br>Daily count: 252
2020-08-19T04:00:00Z,Long Island,82,18,4,2020,2.807,232,8/19/20<br>Daily count: 82
2020-08-19T04:00:00Z,Lower Hudson Valley,46,7,5,2020,2.152,232,8/19/20<br>Daily count: 46
2020-08-20T04:00:00Z,New York City,230,57,34,2020,2.612,233,8/20/20<br>Daily count: 230
2020-08-20T04:00:00Z,Long Island,72,21,4,2020,2.464,233,8/20/20<br>Daily count: 72
2020-08-20T04:00:00Z,Lower Hudson Valley,48,7,5,2020,2.245,233,8/20/20<br>Daily count: 48
2020-08-21T04:00:00Z,New York City,225,57,32,2020,2.556,234,8/21/20<br>Daily count: 225
2020-08-21T04:00:00Z,Long Island,72,18,1,2020,2.464,234,8/21/20<br>Daily count: 72
2020-08-21T04:00:00Z,Lower Hudson Valley,44,6,4,2020,2.058,234,8/21/20<br>Daily count: 44
2020-08-22T04:00:00Z,New York City,214,47,26,2020,2.431,235,8/22/20<br>Daily count: 214
2020-08-22T04:00:00Z,Long Island,65,19,1,2020,2.225,235,8/22/20<br>Daily count: 65
2020-08-22T04:00:00Z,Lower Hudson Valley,52,6,3,2020,2.433,235,8/22/20<br>Daily count: 52
2020-08-23T04:00:00Z,New York City,220,51,25,2020,2.499,236,8/23/20<br>Daily count: 220
2020-08-23T04:00:00Z,Long Island,66,19,2,2020,2.259,236,8/23/20<br>Daily count: 66
2020-08-23T04:00:00Z,Lower Hudson Valley,52,8,5,2020,2.433,236,8/23/20<br>Daily count: 52
2020-08-24T04:00:00Z,New York City,217,60,25,2020,2.465,237,8/24/20<br>Daily count: 217
2020-08-24T04:00:00Z,Long Island,68,20,2,2020,2.327,237,8/24/20<br>Daily count: 68
2020-08-24T04:00:00Z,Lower Hudson Valley,51,7,4,2020,2.386,237,8/24/20<br>Daily count: 51
2020-08-25T04:00:00Z,New York City,220,57,26,2020,2.499,238,8/25/20<br>Daily count: 220
2020-08-25T04:00:00Z,Long Island,67,23,4,2020,2.293,238,8/25/20<br>Daily count: 67
2020-08-25T04:00:00Z,Lower Hudson Valley,54,7,4,2020,2.526,238,8/25/20<br>Daily count: 54
2020-08-26T04:00:00Z,New York City,218,51,25,2020,2.476,239,8/26/20<br>Daily count: 218
2020-08-26T04:00:00Z,Long Island,78,25,5,2020,2.67,239,8/26/20<br>Daily count: 78
2020-08-26T04:00:00Z,Lower Hudson Valley,57,6,3,2020,2.666,239,8/26/20<br>Daily count: 57
2020-08-27T04:00:00Z,New York City,218,49,26,2020,2.476,240,8/27/20<br>Daily count: 218
2020-08-27T04:00:00Z,Long Island,78,24,3,2020,2.67,240,8/27/20<br>Daily count: 78
2020-08-27T04:00:00Z,Lower Hudson Valley,52,6,4,2020,2.433,240,8/27/20<br>Daily count: 52
2020-08-28T04:00:00Z,New York City,205,46,26,2020,2.328,241,8/28/20<br>Daily count: 205
2020-08-28T04:00:00Z,Long Island,69,23,2,2020,2.362,241,8/28/20<br>Daily count: 69
2020-08-28T04:00:00Z,Lower Hudson Valley,53,6,4,2020,2.479,241,8/28/20<br>Daily count: 53
2020-08-29T04:00:00Z,New York City,185,53,27,2020,2.101,242,8/29/20<br>Daily count: 185
2020-08-29T04:00:00Z,Long Island,66,17,2,2020,2.259,242,8/29/20<br>Daily count: 66
2020-08-29T04:00:00Z,Lower Hudson Valley,49,6,4,2020,2.292,242,8/29/20<br>Daily count: 49
2020-08-30T04:00:00Z,New York City,181,52,30,2020,2.056,243,8/30/20<br>Daily count: 181
2020-08-30T04:00:00Z,Long Island,60,17,3,2020,2.054,243,8/30/20<br>Daily count: 60
2020-08-30T04:00:00Z,Lower Hudson Valley,46,6,4,2020,2.152,243,8/30/20<br>Daily count: 46
2020-08-31T04:00:00Z,New York City,196,54,30,2020,2.226,244,8/31/20<br>Daily count: 196
2020-08-31T04:00:00Z,Long Island,64,16,4,2020,2.191,244,8/31/20<br>Daily count: 64
2020-08-31T04:00:00Z,Lower Hudson Valley,44,7,5,2020,2.058,244,8/31/20<br>Daily count: 44
2020-09-01T04:00:00Z,New York City,202,60,37,2020,2.294,245,9/1/20<br>Daily count: 202
2020-09-01T04:00:00Z,Long Island,70,17,4,2020,2.396,245,9/1/20<br>Daily count: 70
2020-09-01T04:00:00Z,Lower Hudson Valley,42,7,5,2020,1.965,245,9/1/20<br>Daily count: 42
2020-09-02T04:00:00Z,New York City,195,65,38,2020,2.215,246,9/2/20<br>Daily count: 195
2020-09-02T04:00:00Z,Long Island,66,14,4,2020,2.259,246,9/2/20<br>Daily count: 66
2020-09-02T04:00:00Z,Lower Hudson Valley,38,6,4,2020,1.778,246,9/2/20<br>Daily count: 38
2020-09-03T04:00:00Z,New York City,201,63,38,2020,2.283,247,9/3/20<br>Daily count: 201
2020-09-03T04:00:00Z,Long Island,68,16,7,2020,2.327,247,9/3/20<br>Daily count: 68
2020-09-03T04:00:00Z,Lower Hudson Valley,38,7,5,2020,1.778,247,9/3/20<br>Daily count: 38
2020-09-04T04:00:00Z,New York City,192,63,38,2020,2.181,248,9/4/20<br>Daily count: 192
2020-09-04T04:00:00Z,Long Island,74,18,8,2020,2.533,248,9/4/20<br>Daily count: 74
2020-09-04T04:00:00Z,Lower Hudson Valley,37,7,4,2020,1.731,248,9/4/20<br>Daily count: 37
2020-09-05T04:00:00Z,New York City,194,68,38,2020,2.203,249,9/5/20<br>Daily count: 194
2020-09-05T04:00:00Z,Long Island,66,16,6,2020,2.259,249,9/5/20<br>Daily count: 66
